"T","U:0","U:1","U:2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.7177,2.3802,-0.011406,0,1.3214,1.077,1,0.56882,1.1788,0.21,0
1.7177,2.3802,-0.011406,0,1.3214,1.077,1,0.5712,1.1812,0.21,0
1.7177,2.3802,-0.011406,0,1.3214,1.077,1,0.57358,1.1836,0.21,0
1.7177,2.3802,-0.011406,0,1.3214,1.077,1,0.57596,1.186,0.21,0
1.7177,2.3802,-0.011406,0,1.3214,1.077,1,0.57834,1.1883,0.21,0
1.7177,2.3802,-0.011406,0,1.3214,1.077,1,0.58072,1.1907,0.21,0
1.7177,2.3802,-0.011406,0,1.3214,1.077,1,0.5831,1.1931,0.21,0
1.7177,2.3802,-0.011406,0,1.3214,1.077,1,0.58548,1.1955,0.21,0
1.7177,2.3802,-0.011406,0,1.3214,1.077,1,0.58786,1.1979,0.21,0
1.7078,2.3609,-0.0077393,0,1.2966,1.063,1,0.59024,1.2002,0.21,0
1.7078,2.3609,-0.0077393,0,1.2966,1.063,1,0.59262,1.2026,0.21,0
1.7078,2.3609,-0.0077393,0,1.2966,1.063,1,0.595,1.205,0.21,0
1.7078,2.3609,-0.0077393,0,1.2966,1.063,1,0.59738,1.2074,0.21,0
1.7078,2.3609,-0.0077393,0,1.2966,1.063,1,0.59976,1.2098,0.21,0
1.7078,2.3609,-0.0077393,0,1.2966,1.063,1,0.60214,1.2121,0.21,0
1.7078,2.3609,-0.0077393,0,1.2966,1.063,1,0.60452,1.2145,0.21,0
1.7078,2.3609,-0.0077393,0,1.2966,1.063,1,0.6069,1.2169,0.21,0
1.7078,2.3609,-0.0077393,0,1.2966,1.063,1,0.60928,1.2193,0.21,0
1.7078,2.3609,-0.0077393,0,1.2966,1.063,1,0.61166,1.2217,0.21,0
1.7078,2.3609,-0.0077393,0,1.2966,1.063,1,0.61404,1.224,0.21,0
1.6959,2.3565,-0.0056197,0,1.2929,1.0673,1,0.61642,1.2264,0.21,0
1.6959,2.3565,-0.0056197,0,1.2929,1.0673,1,0.6188,1.2288,0.21,0
1.6959,2.3565,-0.0056197,0,1.2929,1.0673,1,0.62118,1.2312,0.21,0
1.6959,2.3565,-0.0056197,0,1.2929,1.0673,1,0.62356,1.2336,0.21,0
1.6959,2.3565,-0.0056197,0,1.2929,1.0673,1,0.62594,1.2359,0.21,0
1.6959,2.3565,-0.0056197,0,1.2929,1.0673,1,0.62832,1.2383,0.21,0
