# time Uy_probe0 Uy_probe1
72.332 0.0128028 0.126271
72.333 0.0129406 0.126367
72.334 0.0130783 0.126463
72.335 0.0132161 0.126559
72.336 0.0133538 0.126655
72.337 0.0134914 0.126751
72.338 0.0136291 0.126847
72.339 0.0137667 0.126943
72.34 0.0139043 0.127039
72.341 0.0140419 0.127135
72.342 0.0141795 0.127231
72.343 0.0143171 0.127327
72.344 0.0144546 0.127423
72.345 0.0145921 0.127519
72.346 0.0147296 0.127615
72.347 0.0148671 0.127711
72.348 0.0150046 0.127806
72.349 0.0151421 0.127902
72.35 0.0152795 0.127998
72.351 0.015417 0.128094
72.352 0.0155545 0.128189
72.353 0.0156919 0.128285
72.354 0.0158293 0.128381
72.355 0.0159666 0.128476
72.356 0.016104 0.128572
72.357 0.0162413 0.128668
72.358 0.0163786 0.128763
72.359 0.0165158 0.128859
72.36 0.0166528 0.128954
72.361 0.0167889 0.12905
72.362 0.0169262 0.129145
72.363 0.0170634 0.129241
72.364 0.0172007 0.129336
72.365 0.017338 0.129432
72.366 0.0174752 0.129527
72.367 0.0176125 0.129622
72.368 0.0177497 0.129718
72.369 0.0178869 0.129813
72.37 0.0180241 0.129909
72.371 0.0181612 0.130004
72.372 0.0182983 0.130099
72.373 0.0184355 0.130194
72.374 0.0185726 0.13029
72.375 0.0187096 0.130385
72.376 0.0188467 0.13048
72.377 0.0189837 0.130575
72.378 0.0191207 0.13067
72.379 0.0192578 0.130765
72.38 0.0193948 0.130861
72.381 0.0195318 0.130956
72.382 0.0196687 0.131051
72.383 0.0198056 0.131146
72.384 0.0199425 0.131241
72.385 0.0200793 0.131336
72.386 0.0202162 0.131431
72.387 0.0203529 0.131526
72.388 0.0204897 0.131621
72.389 0.0206265 0.131716
72.39 0.0207632 0.13181
72.391 0.0208999 0.131905
72.392 0.0210365 0.132
72.393 0.0211731 0.132095
72.394 0.0213098 0.13219
72.395 0.0214464 0.132284
72.396 0.021583 0.132379
72.397 0.0217195 0.132474
72.398 0.0218561 0.132569
72.399 0.0219926 0.132663
72.4 0.0221291 0.132758
72.401 0.0222655 0.132853
72.402 0.0224019 0.132947
72.403 0.0225383 0.133042
72.404 0.0226746 0.133136
72.405 0.022811 0.133231
72.406 0.0229472 0.133325
72.407 0.0230835 0.13342
72.408 0.0232197 0.133514
72.409 0.0233559 0.133609
72.41 0.0234921 0.133703
72.411 0.0236282 0.133798
72.412 0.0237643 0.133892
72.413 0.0239003 0.133987
72.414 0.0240359 0.134081
72.415 0.0241718 0.134175
72.416 0.0243077 0.13427
72.417 0.0244438 0.134364
72.418 0.02458 0.134458
72.419 0.0247162 0.134552
72.42 0.0248523 0.134646
72.421 0.0249884 0.13474
72.422 0.0251244 0.134835
72.423 0.0252604 0.134929
72.424 0.0253963 0.135023
72.425 0.0255323 0.135117
72.426 0.0256682 0.135211
72.427 0.025804 0.135305
72.428 0.0259399 0.135399
72.429 0.0260757 0.135493
72.43 0.0262115 0.135587
72.431 0.0263472 0.135681
72.432 0.026483 0.135775
72.433 0.0266187 0.135868
72.434 0.0267543 0.135962
72.435 0.02689 0.136056
72.436 0.0270256 0.13615
72.437 0.0271611 0.136244
72.438 0.0272966 0.136337
72.439 0.0274321 0.136431
72.44 0.0275676 0.136525
72.441 0.027703 0.136618
72.442 0.0278384 0.136712
72.443 0.0279738 0.136806
72.444 0.0281092 0.136899
72.445 0.0282445 0.136993
72.446 0.0283797 0.137086
72.447 0.028515 0.13718
72.448 0.0286502 0.137273
72.449 0.0287854 0.137367
72.45 0.0289205 0.13746
72.451 0.0290556 0.137554
72.452 0.0291907 0.137647
72.453 0.0293258 0.137741
72.454 0.0294608 0.137834
72.455 0.0295958 0.137927
72.456 0.0297307 0.138021
72.457 0.0298656 0.138114
72.458 0.0300005 0.138207
72.459 0.0301353 0.138301
72.46 0.0302701 0.138394
72.461 0.0304049 0.138487
72.462 0.0305396 0.13858
72.463 0.0306743 0.138673
72.464 0.030809 0.138767
72.465 0.0309437 0.13886
72.466 0.0310787 0.138953
72.467 0.0312133 0.139046
72.468 0.0313477 0.13914
72.469 0.0314823 0.139233
72.47 0.0316168 0.139325
72.471 0.0317512 0.139418
72.472 0.0318855 0.139511
72.473 0.0320198 0.139604
72.474 0.032154 0.139696
72.475 0.0322882 0.139789
72.476 0.0324224 0.139882
72.477 0.0325565 0.139974
72.478 0.0326906 0.140067
72.479 0.0328247 0.14016
72.48 0.0329587 0.140252
72.481 0.0330927 0.140345
72.482 0.0332266 0.140437
72.483 0.0333605 0.14053
72.484 0.0334944 0.140622
72.485 0.0336282 0.140715
72.486 0.0337619 0.140807
72.487 0.0338957 0.1409
72.488 0.0340294 0.140992
72.489 0.034163 0.141084
72.49 0.0342966 0.141177
72.491 0.0344302 0.141269
72.492 0.0345637 0.141361
72.493 0.0346972 0.141453
72.494 0.0348307 0.141546
72.495 0.0349641 0.141638
72.496 0.0350974 0.14173
72.497 0.0352308 0.141822
72.498 0.035364 0.141914
72.499 0.0354973 0.142006
72.5 0.0356304 0.142098
72.501 0.0357636 0.14219
72.502 0.0358967 0.142282
72.503 0.0360297 0.142374
72.504 0.0361627 0.142466
72.505 0.0362957 0.142558
72.506 0.0364286 0.14265
72.507 0.0365615 0.142742
72.508 0.0366943 0.142834
72.509 0.0368271 0.142926
72.51 0.0369598 0.143017
72.511 0.0370925 0.143109
72.512 0.0372251 0.143201
72.513 0.0373576 0.143293
72.514 0.0374901 0.143384
72.515 0.0376225 0.143476
72.516 0.0377548 0.143567
72.517 0.037887 0.143659
72.518 0.0380182 0.14375
72.519 0.0381506 0.143842
72.52 0.038283 0.143933
72.521 0.0384154 0.144025
72.522 0.0385478 0.144116
72.523 0.0386802 0.144208
72.524 0.0388123 0.144299
72.525 0.0389443 0.144391
72.526 0.0390764 0.144482
72.527 0.0392083 0.144573
72.528 0.0393403 0.144665
72.529 0.0394722 0.144756
72.53 0.039604 0.144847
72.531 0.0397358 0.144938
72.532 0.0398675 0.145029
72.533 0.0399992 0.145121
72.534 0.0401309 0.145212
72.535 0.0402625 0.145303
72.536 0.0403941 0.145394
72.537 0.0405256 0.145485
72.538 0.040657 0.145576
72.539 0.0407884 0.145667
72.54 0.0409198 0.145758
72.541 0.0410511 0.145849
72.542 0.0411824 0.14594
72.543 0.0413136 0.14603
72.544 0.0414448 0.146121
72.545 0.0415758 0.146212
72.546 0.0417069 0.146303
72.547 0.0418378 0.146394
72.548 0.0419688 0.146485
72.549 0.0420996 0.146575
72.55 0.0422304 0.146666
72.551 0.0423612 0.146757
72.552 0.0424919 0.146847
72.553 0.0426226 0.146938
72.554 0.0427532 0.147029
72.555 0.0428837 0.147119
72.556 0.0430142 0.14721
72.557 0.0431446 0.1473
72.558 0.043275 0.147391
72.559 0.0434054 0.147481
72.56 0.0435357 0.147572
72.561 0.0436659 0.147662
72.562 0.0437961 0.147752
72.563 0.0439263 0.147843
72.564 0.0440564 0.147933
72.565 0.0441864 0.148023
72.566 0.0443163 0.148114
72.567 0.0444462 0.148204
72.568 0.044576 0.148294
72.569 0.0447058 0.148384
72.57 0.0448356 0.148474
72.571 0.0449652 0.148565
72.572 0.0450948 0.148655
72.573 0.0452244 0.148745
72.574 0.0453539 0.148835
72.575 0.0454834 0.148925
72.576 0.0456128 0.149015
72.577 0.0457421 0.149105
72.578 0.0458714 0.149195
72.579 0.0460007 0.149285
72.58 0.0461299 0.149374
72.581 0.0462591 0.149464
72.582 0.0463883 0.149554
72.583 0.0465175 0.149644
72.584 0.0466471 0.149734
72.585 0.0467763 0.149824
72.586 0.046905 0.149913
72.587 0.0470337 0.150003
72.588 0.0471623 0.150093
72.589 0.0472909 0.150183
72.59 0.0474194 0.150272
72.591 0.0475478 0.150362
72.592 0.0476762 0.150451
72.593 0.0478045 0.150541
72.594 0.0479327 0.15063
72.595 0.0480609 0.150719
72.596 0.048189 0.150809
72.597 0.048317 0.150898
72.598 0.048445 0.150987
72.599 0.0485729 0.151077
72.6 0.0487008 0.151166
72.601 0.0488286 0.151255
72.602 0.0489563 0.151344
72.603 0.0490839 0.151433
72.604 0.0492115 0.151522
72.605 0.0493391 0.151611
72.606 0.0494665 0.1517
72.607 0.0495939 0.15179
72.608 0.0497213 0.151879
72.609 0.0498486 0.151967
72.61 0.0499758 0.152056
72.611 0.0501029 0.152145
72.612 0.05023 0.152234
72.613 0.050357 0.152323
72.614 0.050484 0.152412
72.615 0.0506108 0.152501
72.616 0.0507377 0.152589
72.617 0.0508644 0.152678
72.618 0.0509911 0.152767
72.619 0.0511177 0.152856
72.62 0.0512443 0.152944
72.621 0.0513708 0.153033
72.622 0.0514972 0.153121
72.623 0.0516236 0.15321
72.624 0.0517499 0.153298
72.625 0.0518761 0.153387
72.626 0.0520022 0.153475
72.627 0.0521283 0.153564
72.628 0.0522543 0.153652
72.629 0.0523803 0.153741
72.63 0.0525062 0.153829
72.631 0.052632 0.153917
72.632 0.0527577 0.154005
72.633 0.0528834 0.154094
72.634 0.053009 0.154182
72.635 0.0531345 0.15427
72.636 0.05326 0.154358
72.637 0.0533854 0.154446
72.638 0.0535107 0.154534
72.639 0.053636 0.154622
72.64 0.0537613 0.15471
72.641 0.0538864 0.154799
72.642 0.0540115 0.154887
72.643 0.0541365 0.154974
72.644 0.0542614 0.155062
72.645 0.0543863 0.15515
72.646 0.0545111 0.155238
72.647 0.0546358 0.155326
72.648 0.0547607 0.155414
72.649 0.0548853 0.155502
72.65 0.0550098 0.155589
72.651 0.0551342 0.155677
72.652 0.0552586 0.155765
72.653 0.0553828 0.155852
72.654 0.055507 0.15594
72.655 0.0556311 0.156028
72.656 0.0557552 0.156115
72.657 0.0558791 0.156203
72.658 0.056003 0.15629
72.659 0.0561268 0.156378
72.66 0.0562506 0.156465
72.661 0.0563742 0.156553
72.662 0.0564978 0.15664
72.663 0.0566212 0.156727
72.664 0.0567446 0.156815
72.665 0.056868 0.156902
72.666 0.0569912 0.156989
72.667 0.0571144 0.157076
72.668 0.0572375 0.157164
72.669 0.0573606 0.157251
72.67 0.0574836 0.157338
72.671 0.0576064 0.157425
72.672 0.0577292 0.157512
72.673 0.0578519 0.157599
72.674 0.0579745 0.157686
72.675 0.0580971 0.157773
72.676 0.0582195 0.15786
72.677 0.0583419 0.157947
72.678 0.0584642 0.158034
72.679 0.0585864 0.158121
72.68 0.0587086 0.158207
72.681 0.0588306 0.158294
72.682 0.0589526 0.158381
72.683 0.0590745 0.158468
72.684 0.0591963 0.158554
72.685 0.0593181 0.158641
72.686 0.0594397 0.158728
72.687 0.0595612 0.158814
72.688 0.0596827 0.158901
72.689 0.059804 0.158987
72.69 0.0599253 0.159074
